0	    0.288632	    0.046874	    0.010031	    0.003606	    0.000022	    0.000767	   -0.000001	   -0.000025	 2421.000000	  233.379723
1	    0.730608	    0.494594	    0.012857	    0.006690	    0.000061	    0.004368	   -0.000011	    0.000913	51325.000000	 1418.097541
2	    1.143759	    1.275419	    0.039175	    0.037554	    0.001440	    0.042345	    0.000001	    0.000934	18859.000000	 1143.192994
3	    1.287330	    1.616400	    0.091567	    0.083731	    0.007332	    0.105693	    0.000044	   -0.006399	15953.000000	 1054.759447
4	    0.994621	    0.910737	    0.358478	    0.304790	    0.100747	    0.290752	    0.000298	   -0.004582	18756.000000	 1023.428493
5	    1.160628	    1.289764	    0.021994	    0.017086	    0.000331	    0.019352	   -0.000004	    0.000589	15609.000000	 1678.028560
6	    1.244194	    1.486621	    0.120835	    0.105813	    0.011965	    0.129013	    0.000023	   -0.000704	14546.000000	 1481.820410
7	    0.956238	    0.841801	    0.338799	    0.291159	    0.091446	    0.267134	   -0.000057	   -0.000890	19753.000000	 1089.553384
8	    1.252702	    1.504605	    0.137206	    0.120426	    0.015480	    0.147682	    0.000052	   -0.001862	14018.000000	  125.698484
